"","id","original_title","title","original_language","overview","tagline","release_date","poster_path","popularity","vote_count","vote_average","budget","revenue","runtime","status","adult","backdrop_path","genre_names","collection","collection_name"
"273",263472,"Knock Knock","Knock Knock","en","When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.","One night can cost you everything.",2015-06-26,"/cUC4rUb1Cs2KMaZ6RD4uYUEEwls.jpg",52.877,2621,5.3,2500000,6341684,99,"Released",FALSE,"/nJkp7hYKScmvQuqfptIIclFxZ94.jpg","Drama, Horror, Thriller",NA,NA
"274",676840,"El amarre","El amarre","es","A woman has a crush with a coworker and makes a ritual to make him fall in love with her, but things got a little out of hand when she messes with forces no one can control.",NA,2021-10-21,"/xfRk3lcBmIicDobV0i5YXktqRgq.jpg",52.743,89,7,0,0,77,"Released",FALSE,"/q6Uu24BS0SXI2KPpkjkydc9nMsO.jpg","Horror",NA,NA
"275",760883,"Blood Red Sky","Blood Red Sky","de","A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.",NA,2021-07-23,"/v7aOJKI5vxCHotHvN8O7SR6SpP6.jpg",52.695,1230,7,17739525,0,121,"Released",FALSE,"/oisfyausZuNUeKOafx8nxaSdIuB.jpg","Action, Horror, Thriller",NA,NA
"276",8643,"The Exorcism of Emily Rose","The Exorcism of Emily Rose","en","When a younger girl called Emily Rose dies, everyone puts blame on the exorcism which was performed on her by Father Moore prior to her death. The priest is arrested on suspicion of murder. The trial begins with lawyer Erin Bruner representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.","What happened to Emily?",2005-09-09,"/qMN0HIP34f736kkQcfvTfmL9TP3.jpg",52.675,2333,6.5,1.9e+07,145166804,122,"Released",FALSE,"/7KzoGooe5CvPqie0jDcG7xsOZhg.jpg","Crime, Drama, Horror, Thriller",NA,NA
"277",512025,"There's Someone Inside Your House","There's Someone Inside Your House","en","As the countdown to graduation begins, students at Osborne High are being stalked by a maniac intent on exposing their darkest secrets to the entire town, terrorizing victims while wearing a life-like mask of their own face. With a mysterious past of her own, Makani and her friends must discover the killer's identity before they become victims themselves.","Everyone has a secret to die for.",2021-09-24,"/GaPJQscaH4MtYQTbJyWjCUIho8.jpg",52.537,476,5.6,0,0,96,"Released",FALSE,"/wr9SO2c23alWUMSMudwnOzLoXWE.jpg","Horror, Mystery, Thriller",NA,NA
"278",643586,"Willy's Wonderland","Willy's Wonderland","en","When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.","Their idea of fun is killer!",2021-02-12,"/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg",52.535,603,6.1,5e+06,431020,88,"Released",FALSE,"/jFINtstDUh0vHOGImpMAmLrPcXy.jpg","Action, Comedy, Horror",NA,NA
"279",800497,"Werewolves Within","Werewolves Within","en","When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.","A whodunnit with teeth.",2021-06-25,"/WoG2tvwanOMlU0qsbxpf9Qd3y.jpg",52.511,345,6.1,6500000,250811,97,"Released",FALSE,"/bbFHu1kyMqV1s1tyVfoBC8tPtmT.jpg","Comedy, Horror",NA,NA
"28",613093,"Malnazidos","Valley of the Dead","es","During the Spanish Civil War, sworn enemies must work together when they encounter flesh-eating zombies created in a Nazi experiment.",NA,2020-10-08,"/avokvOwhjVR9GgISsSSgb2A343G.jpg",276.369,201,6.3,0,0,101,"Released",FALSE,"/h6XfgbzQEV4sitsIVY63pawLI0s.jpg","Comedy, Horror, War",NA,NA
"280",10987,"Halloween: The Curse of Michael Myers","Halloween: The Curse of Michael Myers","en","Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.","Terror Never Rests in Peace",1995-09-29,"/lepPd0SRf4CEEYzuoUsyFA1egHE.jpg",52.474,840,5.2,5e+06,15116634,88,"Released",FALSE,"/8xLsFPeMC2AjPiJPZlQeBKiTIqE.jpg","Horror, Thriller",91361,"Halloween Collection"
"281",645856,"The Seventh Day","The Seventh Day","en","A renowned exorcist teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.","God help us.",2021-03-26,"/dtt2dfMdmlCcgaJZkPPQsIY5oR6.jpg",52.293,206,5.4,0,0,87,"Released",FALSE,"/xH23sRbfMtwZ2oBtBf607VUNrGt.jpg","Horror",NA,NA
"282",9378,"Thir13en Ghosts","Thir13en Ghosts","en","Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.","Misery loves company.",2001-10-26,"/6yrrddjIjx0ElCRZp5pTZeqrj3k.jpg",52.197,1695,6.2,4.2e+07,68467960,91,"Released",FALSE,"/la57h2x7CpbK2W2ufrGOCJ5TQuv.jpg","Horror, Thriller",NA,NA
"283",74997,"The Human Centipede 2 (Full Sequence)","The Human Centipede 2 (Full Sequence)","en","Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.","100% medically INaccurate.",2011-10-06,"/gMGDqPParsbPRtSbVZ2pNLmdXz1.jpg",51.967,1067,4.8,0,0,91,"Released",FALSE,"/3avI4nJ3WNweQFHa2UwRMOO8cbL.jpg","Crime, Drama, Horror",96671,"The Human Centipede Collection"
"284",185341,"[REC] 4: Apocalipsis","[REC]⁴ Apocalypse","es","Ángela Vidal, the young television reporter who entered the building with the firemen, manages to make it out alive. But what the soldiers don't know is that she carries the seed of the strange infection. She is to be taken to a provisional quarantine facility, a high-security installation where she will have to stay in isolation for several days. An old oil tanker, miles off shore and surrounded by water on all sides, has been especially equipped for the quarantine.","It’s time to leave.",2014-10-31,"/sD6LX35RwyDzMDAunn89MBZFnFv.jpg",51.876,935,5.5,3e+06,4915757,95,"Released",FALSE,"/vWzAeUQo7aP7cR6wUOrsK0YdWw7.jpg","Horror, Thriller",74508,"[REC] Collection"
"285",703745,"Deep Blue Sea 3","Deep Blue Sea 3","en","Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks.","Deadlier than ever.",2020-08-25,"/bKthjUmxjHjvJK8FktFfQdmwP12.jpg",51.476,227,5.8,5e+06,0,100,"Released",FALSE,"/hIHtyIYgBqHybOgUdoAmveipuiO.jpg","Action, Horror, Science Fiction",518165,"Deep Blue Sea Collection"
"286",698320,"The Mad Hatter","The Mad Hatter","en","An eccentric professor takes four of his students to the mansion of the “Mad Hatter”, an urban legend driven insane by mercury poisoning and grief. He says that there’s nothing to worry about now: the strange, shambling “caretakers” that haunt the home are merely servants that have fallen to inbreeding, and the Hatter himself has been dead for years. But as the students start disappearing one by one, those that remain start to question if the professor’s experiment is truly scientific...and if the Hatter didn’t just succumb to his madness, but decided to spread it...","We all go mad",2021-01-29,"/lTUfalNirpq7SBASa6lnzs27iam.jpg",51.424,50,5.7,0,0,90,"Released",FALSE,"/syjh4WJARo5gwjyUYxOPOElWGWh.jpg","Horror, Thriller",NA,NA
"287",578,"Jaws","Jaws","en","When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.","Don't go in the water",1975-06-20,"/lxM6kqilAdpdhqUl2biYp5frUxE.jpg",51.381,8659,7.6,7e+06,470653000,124,"Released",FALSE,"/shSCarLTK01PfeFnq9WmRrzRcdl.jpg","Adventure, Horror, Thriller",2366,"Jaws Collection"
"288",622420,"The Jack in the Box","The Jack in the Box","en","When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason to believe the creepy clown doll within has a life of it's own.",NA,2019-11-09,"/vDlWN81KSiOfffHlzbAgZJF8Keq.jpg",51.256,243,5.9,0,0,87,"Released",FALSE,"/jbLhPErePs1MRwht2FvQTA9Lcc0.jpg","Horror",916357,"Jack in the Box Collection"
"289",4233,"Scream 2","Scream 2","en","Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.","Someone has taken their love of sequels one step too far.",1997-12-12,"/rcI1e2HoAAzOW4P1xn8m8R3u0nd.jpg",51.026,3103,6.4,2.4e+07,172363301,120,"Released",FALSE,"/dyqmtee83Df1rGwkRo4N8kHHC3i.jpg","Horror, Mystery",2602,"Scream Collection"
"29",616820,"Halloween Ends","Halloween Ends","en","Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",NA,2022-10-12,"/3aEJDJ9O8lsRMM9Xaxxm5kNyt0N.jpg",270.269,2,10,2e+07,0,111,"Released",FALSE,"/1UlTowc5vfrgXUVT6OnlU0TOiij.jpg","Horror, Mystery, Thriller",91361,"Halloween Collection"
"290",395,"AVP: Alien vs. Predator","AVP: Alien vs. Predator","en","When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.","Whoever wins... We lose",2004-08-12,"/qUZctuoFL3VKOqeKxhnLwuEE4oF.jpg",50.996,3654,5.9,7e+07,177427090,101,"Released",FALSE,"/tOvoWzkUzCMJ8Ra5nkmNg7ehCET.jpg","Action, Adventure, Horror, Science Fiction",115762,"AVP Collection"
"291",614696,"#살아있다","#Alive","ko","As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.","You must survive.",2020-06-24,"/zqf711LsnQ5CcW3rISFw2t7OYzb.jpg",50.907,1365,7.3,6300000,13416285,98,"Released",FALSE,"/hWpVSEMWDvG49ezvpksnS5BSnvB.jpg","Action, Horror, Thriller",NA,NA
"292",1690,"Hostel","Hostel","en","Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.","Welcome to your worst nightmare.",2005-09-17,"/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg",50.839,3023,5.9,4800000,81979826,94,"Released",FALSE,"/ofIPLZqX5epOP2iQMR6rNJMetBv.jpg","Horror",86578,"Hostel Collection"
"293",623491,"The Babysitter: Killer Queen","The Babysitter: Killer Queen","en","Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.","Face Your Demons. Survive the Night.",2020-09-10,"/yx7akzfwbPCLlxKgZ1NycThFC92.jpg",50.778,1191,6.4,0,0,101,"Released",FALSE,"/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg","Comedy, Horror",737382,"The Babysitter Collection"
"294",2668,"Sleepy Hollow","Sleepy Hollow","en","New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.","Heads will roll.",1999-11-19,"/660DFxWpSfZ1d1PruZ6Nd9vKXNE.jpg",50.681,5700,7.2,1e+08,206071502,105,"Released",FALSE,"/nVi8CINgtMbWmCQ0XxXgW2H1ZTW.jpg","Drama, Fantasy, Horror, Mystery, Thriller",NA,NA
"295",43593,"Piranha 3D","Piranha 3D","en","Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.","There's something in the water.",2010-08-20,"/aa9aXprkzY2YQeGwvsAzLPV3iEF.jpg",50.603,1829,5.4,2.4e+07,83188165,88,"Released",FALSE,"/r1qHFpAJ1HZZm5CuFHw5zhgufMB.jpg","Comedy, Horror",104830,"Piranha 3D Collection"
"296",7131,"Van Helsing","Van Helsing","en","Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.","The One Name They All Fear.",2004-05-05,"/gsFun8nATm52aGHeT8ueAel98nE.jpg",50.495,4987,6.3,1.6e+08,300257475,132,"Released",FALSE,"/d72ROyJqXQtw2OupW0l15eicRAF.jpg","Action, Adventure, Horror",109608,"Van Helsing Collection"
"297",23988,"Stan Helsing","Stan Helsing","en","It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan","The most feared monsters in cinematic history have met their match...",2009-10-27,"/qDlmKahejt0NoQzw65tnLayEhHZ.jpg",50.368,386,4.2,365000,1400000,90,"Released",FALSE,"/xxoMXFxT44C4IelD65aZKEAOIkc.jpg","Comedy, Horror",NA,NA
"298",59429,"パラノーマル・アクティビティ 第2章 TOKYO NIGHT","Paranormal Activity: Tokyo Night","ja","Koichi takes care of his sister, who has recently returned from a trip abroad in the United States as she is not well. While caring for her, he records evidence of ghosts in their home.","The nightmare continue...",2010-11-20,"/mh7j7XlYWo82UnQGhsxcuyolzp.jpg",50.297,360,6,1350000,4160000,91,"Released",FALSE,"/1S6HTRZ8HwuIM8KVNOaycN5WxwX.jpg","Horror, Thriller",NA,NA
"299",270303,"It Follows","It Follows","en","When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.","It doesn’t think, it doesn’t feel, it doesn’t give up.",2014-09-24,"/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg",50.294,5456,6.6,2e+06,14674076,101,"Released",FALSE,"/keEWjA5ykLJo851tIBFdmkxPxxh.jpg","Horror, Mystery",NA,NA
